c Esto es un archivo con instancias para grafos. 
p did 150
e 31 132 43.5531454735
e 31 133 17.6884600905
e 31 134 156.76555593
e 31 135 87.5283620742
e 31 136 169.769640906
e 31 137 179.998826933
e 31 138 23.7533989318
e 31 139 119.577765926
e 31 140 10.2277798118
e 31 141 227.305578911
e 31 142 215.02276464
e 31 143 278.292823514
e 31 144 31.9422937196
e 31 145 44.9290354774
e 31 146 255.845960522
e 31 147 275.787537986
e 31 148 275.980838356
e 31 149 61.3550555513
e 32 33 7.83009289898
e 32 34 159.971961368
e 32 35 233.633617491
e 32 36 265.37227138
e 32 37 178.379923249
e 32 38 255.23018363
e 32 39 142.914076417
e 32 40 291.871563075
e 32 41 10.7895365014
e 32 42 228.810276319
e 32 43 46.6183292072
e 32 44 186.098357275
e 32 45 241.07197901
e 32 46 32.9713214313
e 32 47 37.4591850901
e 32 48 142.107151463
e 32 49 47.1032396336
e 32 50 212.934511712
e 32 51 70.7247979412
e 32 52 255.04656336
e 32 53 161.527411661
e 32 54 261.787577878
e 32 55 162.696896042
e 32 56 63.1622949107
e 32 57 12.8479908446
e 32 58 112.278728051
e 32 59 7.56862320356
e 32 60 295.832837594
e 32 61 295.871345739
e 32 62 218.345622326
e 32 63 3.04900636106
e 32 64 196.643980862
e 32 65 120.254642564
e 32 66 72.6942375585
e 32 67 34.0441140491
e 32 68 169.048919859
e 32 69 296.353121962
e 32 70 126.076145165
e 32 71 145.485394323
e 32 72 95.5000499983
e 32 73 113.550553358
e 32 74 81.5583815733
e 32 75 30.3354737758
e 32 76 59.6990833383
e 32 77 160.914084207
e 32 78 102.695925795
e 32 79 31.9148495163
e 32 80 279.87771512
e 32 81 135.8346721
e 32 82 188.358468373
e 32 83 160.418882568
e 32 84 45.2563401404
e 32 85 127.280731484
e 32 86 271.323889442
e 32 87 65.2026511476
e 32 88 251.780932682
e 32 89 168.729723897
e 32 90 154.24266697
e 32 91 115.996506395
e 32 92 200.368141061
e 32 93 269.08189367
e 32 94 286.320385465
e 32 95 91.1810456725
e 32 96 190.915389334
e 32 97 231.331851539
e 32 98 238.992027556
e 32 99 105.94900912
e 32 100 130.756059856
e 32 101 2.27604493829
e 32 102 37.3289887981
e 32 103 218.132310582
e 32 104 49.926790298
e 32 105 112.52818458
e 32 106 135.545675104
e 32 107 70.9494588204
e 32 108 233.472426107
e 32 109 49.2705029628
e 32 110 211.16168598
e 32 111 123.497249261
e 32 112 291.680023702
e 32 113 144.376667406
e 32 114 273.812166142
e 32 115 217.554821078
e 32 116 288.80420871
e 32 117 226.590570637
e 32 118 271.751277161
e 32 119 43.6455230939
e 32 120 145.559878934
e 32 121 152.270333619
e 32 122 183.592212665
e 32 123 187.270979944
e 32 124 78.5292023053
e 32 125 251.169628337
e 32 126 107.858698755
e 32 127 46.5569223173
e 32 128 75.3865253872
e 32 129 207.36104899
e 32 130 105.707685584
e 32 131 21.9177021453
e 32 132 167.832150411
e 32 133 95.5234177785
e 32 134 238.411609004
e 32 135 173.031481122
e 32 136 269.518606801
e 32 137 80.2981811375
e 32 138 197.538767369
e 32 139 183.991009181
e 32 140 68.99339701
e 32 141 238.62882797
e 32 142 149.301608347
e 32 143 197.499137092
e 32 144 42.1940316551
e 32 145 237.26926616
e 32 146 298.083636654
e 32 147 188.648929155
e 32 148 226.692059119
e 32 149 130.485269724
e 33 34 1.64544495539
e 33 35 182.841766995
e 33 36 247.945159791
e 33 37 89.9996768572
e 33 38 74.9383962225
e 33 39 123.196172294
e 33 40 268.006921914
e 33 41 242.270160261
e 33 42 190.821707526
e 33 43 119.694501734
e 33 44 254.954649146
e 33 45 175.851829348
e 33 46 294.051914127
e 33 47 37.6106889291
e 33 48 167.041949574
e 33 49 240.520041825
e 33 50 161.478946744
e 33 51 266.406642555
e 33 52 152.880961297
e 33 53 11.1532540394
e 33 54 75.860618534
e 33 55 107.243864359
e 33 56 129.701048115
e 33 57 136.768005065
e 33 58 151.038363304
e 33 59 227.545101084
e 33 60 111.29393088
e 33 61 209.937050335
e 33 62 227.196399594
e 33 63 289.188691146
e 33 64 230.876632586
e 33 65 8.91584779946
e 33 66 167.405977859
e 33 67 176.353794794
e 33 68 245.934175165
e 33 69 78.2997586792
e 33 70 68.9424282704
e 33 71 5.57959346428
e 33 72 289.52457537
e 33 73 101.840415893
e 33 74 177.712972075
e 33 75 217.176270613
e 33 76 11.3557770414
e 33 77 231.99860191
e 33 78 38.8200406416
e 33 79 254.156875504
e 33 80 44.5393857161
e 33 81 40.2445897612
e 33 82 151.188806993
e 33 83 129.783060298
e 33 84 26.106487353
e 33 85 191.126945571
e 33 86 186.414674288
e 33 87 29.7503677398
e 33 88 245.447288382
e 33 89 1.73554013851
e 33 90 211.390026656
e 33 91 88.9850784229
e 33 92 54.0926644567
e 33 93 132.644117383
e 33 94 177.446812391
e 33 95 76.9844119287
e 33 96 130.876371586
e 33 97 153.245750827
e 33 98 34.9676914874
e 33 99 214.35189646
e 33 100 145.812832549
e 33 101 105.771299139
e 33 102 259.363461598
e 33 103 283.21072592
e 33 104 231.488085915
e 33 105 222.409914582
e 33 106 298.853160295
e 33 107 263.716047887
e 33 108 3.9978784044
e 33 109 186.160868627
e 33 110 191.377382764
e 33 111 206.526602483
e 33 112 179.673272502
e 33 113 125.725840607
e 33 114 233.664188478
e 33 115 166.036144856
e 33 116 39.952637734
e 33 117 251.943488222
e 33 118 149.74983718
e 33 119 63.695841248
e 33 120 69.8646042306
e 33 121 280.818799479
e 33 122 155.372761031
e 33 123 214.114570167
e 33 124 192.471602456
e 33 125 150.131513978
e 33 126 39.6093215004
e 33 127 118.766289906
e 33 128 276.016734491
e 33 129 111.064365001
e 33 130 150.845358315
e 33 131 206.336968889
e 33 132 5.485677762
e 33 133 241.97613033
e 33 134 204.823761318
e 33 135 46.2195486896
e 33 136 51.5677536083
e 33 137 84.3326666743
e 33 138 179.581217108
e 33 139 291.358821893
e 33 140 11.6658524447
e 33 141 77.9113024786
e 33 142 108.449060153
e 33 143 134.383110617
e 33 144 12.3407744881
e 33 145 200.582828966
e 33 146 185.140565026
e 33 147 210.966794245
e 33 148 172.061723708
e 33 149 249.582464113
e 34 35 252.425225017
e 34 36 28.9206312624
e 34 37 95.5952596349
e 34 38 285.461366351
e 34 39 22.2857923179
e 34 40 215.484279936
e 34 41 77.3430600025
e 34 42 59.6755397799
e 34 43 52.5985334111
e 34 44 217.639617562
e 34 45 80.9605588777
e 34 46 45.1379814604
e 34 47 125.978055521
e 34 48 66.4186195106
e 34 49 200.05585936
e 34 50 205.195905061
e 34 51 129.101153381
e 34 52 64.5057480102
e 34 53 139.002495037
e 34 54 16.7668608406
e 34 55 273.168947572
e 34 56 28.5810983891
e 34 57 16.8384929555
e 34 58 103.477572441
e 34 59 38.7343064231
e 34 60 20.4514595288
e 34 61 9.47463814224
e 34 62 155.836558606
e 34 63 20.1483665017
e 34 64 215.505696278
e 34 65 269.135726282
e 34 66 228.878033865
e 34 67 114.831034387
e 34 68 128.937352999
e 34 69 247.201346718
e 34 70 96.6190525545
e 34 71 202.542275506
e 34 72 279.175455958
e 34 73 190.771719038
e 34 74 33.0354171017
e 34 75 81.0438639864
e 34 76 298.380650568
e 34 77 213.066330606
e 34 78 75.8828930606
e 34 79 230.072637459
e 34 80 157.494190781
e 34 81 185.425151451
e 34 82 194.02932753
e 34 83 184.685938706
e 34 84 208.382657314
e 34 85 144.855690477
e 34 86 253.702279219
e 34 87 28.1597771437
e 34 88 183.424617958
e 34 89 4.41162017346
e 34 90 99.4352424383
e 34 91 15.8713750815
e 34 92 145.599936137
e 34 93 256.297766573
e 34 94 18.4190582457
e 34 95 100.277420295
e 34 96 92.7122624469
e 34 97 235.332069869
e 34 98 186.847602969
e 34 99 297.960164534
e 34 100 17.4048598893
e 34 101 83.342593149
e 34 102 197.492146463
e 34 103 41.1909292481
e 34 104 142.414182793
e 34 105 86.0386566972
e 34 106 133.18609734
e 34 107 207.346284612
e 34 108 63.5510059889
e 34 109 285.90037468
e 34 110 60.6207652156
e 34 111 278.847402802
e 34 112 126.528805393
e 34 113 257.223438636
e 34 114 162.73998822
e 34 115 296.718288288
e 34 116 33.2420446133
e 34 117 165.965824665
e 34 118 260.559213744
e 34 119 291.666220089
e 34 120 186.2537832
e 34 121 98.7628473002
e 34 122 246.856223595
e 34 123 212.991795154
e 34 124 124.474839278
e 34 125 177.778703407
e 34 126 272.656732713
e 34 127 180.963734711
e 34 128 107.509658951
e 34 129 221.363091768
e 34 130 155.503556401
e 34 131 250.34029414
e 34 132 192.337265288
e 34 133 64.5398881984
e 34 134 241.85881025
e 34 135 104.055730978
e 34 136 298.564072051
e 34 137 212.405423865
e 34 138 217.594740097
e 34 139 154.377587452
e 34 140 55.8591652924
e 34 141 143.540794054
e 34 142 35.0493109734
e 34 143 156.013027809
e 34 144 94.0338684984
e 34 145 200.951682924
e 34 146 82.0248084391
e 34 147 173.181177307
e 34 148 54.3556646042
e 34 149 72.5117699252
e 35 36 209.54358232
e 35 37 163.968493283
e 35 38 259.848306273
e 35 39 132.309749003
e 35 40 84.9273737627
e 35 41 209.50047928
e 35 42 267.293957496
e 35 43 144.956330813
e 35 44 191.463829312
e 35 45 131.067529054
e 35 46 197.585749518
e 35 47 263.924902022
e 35 48 206.362848765
e 35 49 191.585114878
e 35 50 137.860867016
e 35 51 202.86781335
e 35 52 204.687111384
e 35 53 238.031704293
e 35 54 167.32038485
e 35 55 98.7933368745
e 35 56 47.2975704511
e 35 57 26.3147695311
e 35 58 292.083282771
e 35 59 89.1545096384
e 35 60 155.675275241
e 35 61 272.507631945
e 35 62 69.0734725118
e 35 63 182.020503575
e 35 64 86.5327446306
e 35 65 207.315359031
e 35 66 23.7157340427
e 35 67 255.92908089
e 35 68 283.559877177
e 35 69 195.25244744
e 35 70 74.5968917685
e 35 71 86.1045312381
e 35 72 94.2770315784
e 35 73 76.0381953216
e 35 74 292.373016761
e 35 75 89.3277136809
e 35 76 264.667635163
e 35 77 272.488826707
e 35 78 140.763847044
e 35 79 181.260118088
e 35 80 230.375703707
e 35 81 110.386093131
e 35 82 94.603889104
e 35 83 269.722597678
e 35 84 250.506078059
e 35 85 106.493976813
e 35 86 121.681385963
e 35 87 23.6557817458
e 35 88 151.186634723
e 35 89 105.132583869
e 35 90 131.452350808
e 35 91 239.541226558
e 35 92 158.657877675
e 35 93 75.2243083866
e 35 94 219.603278104
e 35 95 271.15855054
e 35 96 231.910096286
e 35 97 138.160120985
e 35 98 270.14016322
e 35 99 208.674629441
e 35 100 67.516616665
e 35 101 213.076268592
e 35 102 65.6587705562
e 35 103 107.237282172
e 35 104 46.811193599
e 35 105 41.5921560792
e 35 106 27.2816697808
e 35 107 18.7284853338
e 35 108 298.868792036
e 35 109 206.152462128
e 35 110 140.040319023
e 35 111 275.166536422
e 35 112 55.6493946691
e 35 113 177.11135913
e 35 114 268.698303627
e 35 115 60.567268481
e 35 116 214.826857768
e 35 117 167.375630398
e 35 118 130.53562139
e 35 119 159.797119555
e 35 120 202.485140284
e 35 121 270.111752627
e 35 122 187.466810986
e 35 123 146.817135056
e 35 124 161.375122899
e 35 125 174.860511523
e 35 126 162.215737982
e 35 127 35.4843161718
e 35 128 120.531664059
e 35 129 102.970101536
e 35 130 255.937091343
e 35 131 23.3186832659
e 35 132 94.0268626162
e 35 133 77.2965644417
e 35 134 210.804749991
e 35 135 210.559602881
e 35 136 135.927780853
e 35 137 256.282735215
e 35 138 284.139503039
e 35 139 77.7504299764
e 35 140 83.1694814347
e 35 141 194.57849308
e 35 142 91.039432764
e 35 143 74.4363379047
e 35 144 290.906707875
e 35 145 166.629137918
e 35 146 298.671538417
e 35 147 275.960430865
e 35 148 168.552319343
e 35 149 162.412568854
e 36 37 71.5739133403
e 36 38 52.4193285261
e 36 39 182.013315935
e 36 40 219.399018262
e 36 41 240.270953024
e 36 42 213.280048744
e 36 43 270.287897044
e 36 44 77.7684418246
e 36 45 272.79857578
e 36 46 28.1309446518
e 36 47 185.408908885
e 36 48 245.235692993
e 36 49 42.467323032
e 36 50 28.8505664924
e 36 51 131.245369283
e 36 52 226.719812202
e 36 53 92.1980463499
e 36 54 68.6921533872
e 36 55 152.677988328
e 36 56 128.52517148
e 36 57 75.1447054703
e 36 58 8.14530574891
e 36 59 122.906283904
e 36 60 54.044625987
e 36 61 240.079338027
e 36 62 33.0572590938
e 36 63 182.595784709
e 36 64 106.030107452
e 36 65 188.591764064
e 36 66 181.9693178
e 36 67 211.225819873
e 36 68 62.0537755792
e 36 69 181.201092933
e 36 70 138.066855627
e 36 71 197.581525151
e 36 72 21.0855073219
e 36 73 279.444716704
e 36 74 255.802142741
e 36 75 36.7063972804
e 36 76 89.6897386592
e 36 77 252.043419332
e 36 78 59.7165602429
e 36 79 27.691937607
e 36 80 52.4878919442
e 36 81 210.365613957
e 36 82 164.730246084
e 36 83 42.2168093345
e 36 84 299.721384474
e 36 85 122.595760112
e 36 86 130.077447492
e 36 87 56.3467537975
e 36 88 136.73742233
e 36 89 8.02110657136
e 36 90 195.710774685
e 36 91 123.137111808
e 36 92 151.514721555
e 36 93 134.866883417
e 36 94 111.712880952
e 36 95 30.7136317129
e 36 96 228.75404855
e 36 97 46.3419426416
e 36 98 114.964166307
e 36 99 42.4950268984
e 36 100 146.57258953
e 36 101 242.119698444
e 36 102 209.461586723
e 36 103 129.792078813
e 36 104 177.270847398
e 36 105 37.877284224
e 36 106 200.106933612
e 36 107 208.49664111
e 36 108 41.1772338668
e 36 109 86.4583620721
e 36 110 103.487827004
e 36 111 128.911071298
e 36 112 22.4828724401
e 36 113 23.7364951221
e 36 114 90.1766289531
e 36 115 146.460019582
e 36 116 214.125916525
e 36 117 164.448756065
e 36 118 48.22748679
e 36 119 138.234103512
e 36 120 235.205893974
e 36 121 236.376995672
e 36 122 31.8808609143
e 36 123 286.178197609
e 36 124 87.1046386445
e 36 125 43.0508322676
e 36 126 58.5697844182
e 36 127 257.591867515
e 36 128 164.102507465
e 36 129 58.0863491352
e 36 130 277.114112197
e 36 131 190.630387169
e 36 132 4.80106101236
e 36 133 28.0392541745
e 36 134 288.363767165
e 36 135 166.551134124
e 36 136 63.0203195136
e 36 137 264.39151266
e 36 138 160.826153567
e 36 139 290.767716774
e 36 140 231.095483639
e 36 141 209.716624959
e 36 142 226.388643585
e 36 143 107.07020313
e 36 144 292.567439676
e 36 145 260.468506889
e 36 146 87.5445082825
e 36 147 97.0066979323
e 36 148 181.629084643
e 36 149 296.523544618
e 37 38 188.004698925
e 37 39 235.418752432
e 37 40 86.125295856
e 37 41 250.946274936
e 37 42 229.867069235
e 37 43 54.8812826659
e 37 44 51.8128688288
e 37 45 293.097927058
e 37 46 16.0428799269
e 37 47 15.3698083012
e 37 48 36.7760951939
e 37 49 283.751437914
e 37 50 72.8850901362
e 37 51 295.406544381
e 37 52 34.961645659
e 37 53 194.33098117
e 37 54 75.2376858485
e 37 55 152.676589157
e 37 56 144.612393576
e 37 57 296.086746067
e 37 58 129.203967266
e 37 59 228.242023084
e 37 60 69.4697069055
e 37 61 114.886838866
e 37 62 296.04877263
e 37 63 64.5223272177
e 37 64 75.9167958232
e 37 65 280.898541622
e 37 66 192.180112507
e 37 67 51.8178798873
e 37 68 285.665063451
e 37 69 40.3755636807
e 37 70 146.806336752
e 37 71 197.927447415
e 37 72 99.7503813953
e 37 73 257.456124086
e 37 74 64.5833742731
e 37 75 62.9487327399
e 37 76 107.190711004
e 37 77 30.4152927788
e 37 78 203.163762103
e 37 79 242.694755312
e 37 80 291.016394322
e 37 81 135.421037933
e 37 82 73.397408585
e 37 83 193.475640599
e 37 84 285.834903515
e 37 85 5.70133624644
e 37 86 39.5782042739
e 37 87 64.3440337043
e 37 88 86.2824805748
e 37 89 256.68563929
e 37 90 286.280150916
e 37 91 146.329376837
e 37 92 57.9962958742
e 37 93 83.7908423783
e 37 94 125.492130598
e 37 95 19.7574789426
e 37 96 220.289225481
e 37 97 238.129858765
e 37 98 193.109811651
e 37 99 250.511240138
e 37 100 21.2992904352
e 37 101 171.253266429
e 37 102 223.550624374
e 37 103 10.9776663877
e 37 104 4.54626276982
e 37 105 238.20882571
e 37 106 222.133841524
e 37 107 6.41085394107
e 37 108 91.6451994269
e 37 109 165.120543296
e 37 110 296.812191791
e 37 111 136.342368473
e 37 112 192.774206063
e 37 113 207.719195215
e 37 114 71.2374835746
e 37 115 262.387234766
e 37 116 251.125008492
e 37 117 12.4780979916
e 37 118 129.773732654
e 37 119 67.1077118283
e 37 120 21.0305100202
e 37 121 49.0453372275
e 37 122 229.461141038
e 37 123 232.104204704
e 37 124 247.983554293
e 37 125 155.525461856
e 37 126 258.151843009
e 37 127 291.402695547
e 37 128 11.295651421
e 37 129 100.963976987
e 37 130 272.967794947
e 37 131 281.157480751
e 37 132 106.682062707
e 37 133 279.407301885
e 37 134 4.54340038303
e 37 135 219.676190635
e 37 136 171.15821599
e 37 137 251.900419594
e 37 138 155.862454884
e 37 139 184.034257644
e 37 140 173.632119127
e 37 141 125.017681562
e 37 142 134.86875739
e 37 143 191.486567294
e 37 144 231.486548608
e 37 145 245.242261393
e 37 146 96.3180653301
e 37 147 58.0942453643
e 37 148 284.682830692
e 37 149 135.030193082
e 38 39 207.34783299
e 38 40 172.432695807
e 38 41 256.877823438
e 38 42 25.6037791775
e 38 43 8.37629413745
e 38 44 244.92671225
e 38 45 284.38949877
e 38 46 87.9993202732
e 38 47 181.967987496
e 38 48 269.256147756
e 38 49 47.7033941975
e 38 50 265.829378585
e 38 51 103.336892351
e 38 52 124.383830891
e 38 53 181.010364469
e 38 54 204.509298871
e 38 55 12.7538180237
e 38 56 126.258595245
e 38 57 199.610056437
e 38 58 278.786848152
e 38 59 26.8717944823
e 38 60 272.735893556
e 38 61 195.04176238
e 38 62 51.3888470383
e 38 63 2.32952371114
e 38 64 225.055500168
e 38 65 118.718460634
e 38 66 150.44034623
e 38 67 130.624623553
e 38 68 189.705823482
e 38 69 206.97580883
e 38 70 5.07631603629
e 38 71 273.630564245
e 38 72 214.412614687
e 38 73 266.956546653
e 38 74 63.8277076697
e 38 75 267.645319229
e 38 76 278.036118474
e 38 77 211.824304453
e 38 78 75.1725422037
e 38 79 209.650267489
e 38 80 291.496965062
e 38 81 212.695137109
e 38 82 156.342417649
e 38 83 289.364145665
e 38 84 214.623024314
e 38 85 271.939113177
e 38 86 110.913363357
e 38 87 73.7933923253
e 38 88 227.558709522
e 38 89 153.460630736
e 38 90 166.218645842
e 38 91 2.34953468567
e 38 92 79.8806045402
e 38 93 71.6440907569
e 38 94 97.3276336398
e 38 95 17.3596281434
e 38 96 283.295128158
e 38 97 236.567857373
e 38 98 91.6135844464
e 38 99 142.781366889
e 38 100 145.88703579
e 38 101 18.6420012712
e 38 102 4.80508318336
e 38 103 199.151783338
e 38 104 132.239369359
e 38 105 298.578844536
e 38 106 262.242442697
e 38 107 288.999692935
e 38 108 122.843790617
e 38 109 166.811749966
e 38 110 141.527608233
e 38 111 90.6310498732
e 38 112 57.6063574388
e 38 113 204.805922417
e 38 114 6.07191707204
e 38 115 74.786292347
e 38 116 248.919004619
e 38 117 158.059266885
e 38 118 242.712916818
e 38 119 288.11350521
e 38 120 237.327318652
e 38 121 240.573839579
e 38 122 97.7867697668
e 38 123 168.223037617
e 38 124 224.496501297
e 38 125 99.514135574
e 38 126 198.182263971
e 38 127 69.3412880927
e 38 128 191.704619093
e 38 129 126.744065226
e 38 130 215.889673218
e 38 131 228.884371388
e 38 132 14.6858004996
e 38 133 137.697941239
e 38 134 253.367055852
e 38 135 46.9989597192
e 38 136 276.646638138
e 38 137 125.670322749
e 38 138 260.9774464
e 38 139 8.44326364919
e 38 140 172.567714679
e 38 141 90.8064435377
e 38 142 12.2781807633
e 38 143 250.149235728
e 38 144 161.162404705
e 38 145 128.224087494
e 38 146 113.574611072
e 38 147 204.917559738
e 38 148 85.7724595368
e 38 149 221.991162392
e 39 40 220.820348949
e 39 41 287.239288958
e 39 42 202.104345869
e 39 43 162.207065656
e 39 44 120.052906677
e 39 45 31.3564158561
e 39 46 186.860626945
e 39 47 121.245782071
e 39 48 124.992484631
e 39 49 69.5444114308
e 39 50 161.822741235
e 39 51 249.712343164
e 39 52 8.35205198329
e 39 53 273.81126295
e 39 54 269.565570137
e 39 55 151.315492641
e 39 56 78.3723747531
e 39 57 196.455529711
e 39 58 9.16667150454
e 39 59 228.572997786
e 39 60 91.9024507264
e 39 61 166.412866953
e 39 62 84.309653358
e 39 63 43.0588625906
e 39 64 127.690327235
e 39 65 130.617890251
e 39 66 259.378207767
e 39 67 167.452134834
e 39 68 60.956790574
e 39 69 10.9884515631
e 39 70 118.996363771
e 39 71 151.410653331
e 39 72 9.14075171231
e 39 73 64.044157702
e 39 74 248.950396124
e 39 75 51.5000683042
e 39 76 140.757279428
e 39 77 211.632814354
e 39 78 212.104111849
e 39 79 291.562700327
e 39 80 116.88174702
e 39 81 200.890287483
e 39 82 220.620837703
e 39 83 118.486069781
e 39 84 95.0166850476
e 39 85 189.615292711
e 39 86 42.3418827313
e 39 87 194.763911586
e 39 88 43.4783234135
e 39 89 6.96017999274
e 39 90 54.1337457689
e 39 91 218.794301056
e 39 92 212.614867127
e 39 93 215.303141735
e 39 94 115.357604762
e 39 95 71.2953138815
e 39 96 97.6214844579
e 39 97 11.0819130075
e 39 98 198.558462262
e 39 99 235.671385267
e 39 100 273.902164644
e 39 101 286.244401114
e 39 102 55.4596346354
